date,bed,bath,price,broker,street,city,state_name,zip_code,house_sqft
2024-08-30,3.0,3.0,315000.0,Realty Executives Arizona Territory,2256 W  Frostwood Ln, Tucson,Arizona,85745,1176.0
2024-08-30,3.0,3.0,375000.0,"Opendoor Brokerage, LLC, ARMLS",11351 W  Yavapai St, Avondale,Arizona,85323,1653.0
2024-08-30,4.0,4.0,1970000.0,"Russ Lyon Sotheby's International Realty, ARMLS",9624 N  Foothill Trl, Fountain Hills,Arizona,85268,3827.0
2024-08-30,3.0,3.0,510000.0,"eXp Realty, ARMLS",16761 W  Aberdeen Dr, Surprise,Arizona,85374,2511.0
2024-08-30,4.0,4.0,441000.0,Tierra Antigua Realty,2351 Murietta Way, Sierra Vista,Arizona,85650,2424.0
2024-08-30,2.0,2.0,1612500.0,"Coldwell Banker Realty, ARMLS",2402 E  Esplanade Ln #202, Phoenix,Arizona,85016,3542.0
2024-08-30,2.0,2.0,450000.0,Tierra Antigua Realty,7373 W  Los Reales Rd, Tucson,Arizona,85757,830.0
2024-08-30,3.0,3.0,350000.0,"Opendoor Brokerage, LLC, ARMLS",12413 N  127th Dr, El Mirage,Arizona,85335,1199.0
2024-08-30,5.0,5.0,450000.0,"Home Realty, ARMLS",14845 W  Larkspur Dr, Surprise,Arizona,85379,2706.0
2024-08-30,4.0,4.0,675000.0,"Realty One Group, ARMLS",2425 W  Barbie Ln, Phoenix,Arizona,85085,3115.0
2024-08-30,4.0,4.0,465000.0,"Congress Realty, Inc.",3645 W  27th St, Yuma,Arizona,85364,2174.0
2024-08-30,3.0,3.0,283000.0,"Keller Williams Southern AZ, ARMLS",8277 S  Airstrip Rd, Hereford,Arizona,85615,1695.0
2024-08-30,4.0,4.0,472000.0,"JDR REALTY, ARMLS",1096 E  Parkview Ct, Gilbert,Arizona,85295,2430.0
2024-08-30,3.0,3.0,407000.0,"My Home Group Real Estate, ARMLS",1908 E  Harrison St, Gilbert,Arizona,85295,1560.0
2024-08-30,4.0,4.0,340000.0,Realty One Group Integrity,14560 S  Camino Vendaval, Sahuarita,Arizona,85629,1594.0
2024-08-30,3.0,3.0,365000.0,Black Mountain Valley Realty,1522 El Campo, Bullhead City,Arizona,86442,2247.0
2024-08-30,4.0,4.0,662500.0,Del Lago Realty,13911 E  Sage Hills Dr, Vail,Arizona,85641,2994.0
2024-08-30,4.0,4.0,445000.0,Long Realty Company,14440 E  Madrona Station Pl, Vail,Arizona,85641,1917.0
2024-08-30,3.0,3.0,340000.0,"Arrow Property Management, ARMLS",4896 E  Meadow Mist Ln, San Tan Valley,Arizona,85140,1430.0
2024-08-30,2.0,2.0,278300.0,"Keller Williams Arizona Realty, ARMLS",935 N  Granite Reef Rd #120, Scottsdale,Arizona,85257,1145.0
2024-08-30,2.0,2.0,345000.0,"Home Realty, ARMLS",20343 N  Sojourner Dr, Surprise,Arizona,85387,1482.0
2024-08-30,3.0,3.0,475000.0,"RE/MAX Excalibur, ARMLS",1051 N  Henry Dr, Chandler,Arizona,85224,1724.0
2024-08-30,3.0,3.0,315000.0,"West USA Realty, ARMLS",25548 W  Saint Charles Ct, Buckeye,Arizona,85326,1326.0
2024-08-30,3.0,3.0,565000.0,"Coldwell Banker Realty, ARMLS",3508 E  Tonto Dr, Gilbert,Arizona,85298,2122.0
2024-08-30,3.0,3.0,399999.0,"AIG Realty LLC, ARMLS",5637 W  Wood St, Phoenix,Arizona,85043,1665.0
2024-08-30,3.0,3.0,336000.0,"AZ Prime Property Management, ARMLS",999 W  Desert Hills Dr, San Tan Valley,Arizona,85143,1806.0
2024-08-30,4.0,4.0,425000.0,"OfferPad Brokerage, LLC, ARMLS",18297 N  Madison Rd, Maricopa,Arizona,85139,2625.0
2024-08-30,4.0,4.0,390000.0,"Opendoor Brokerage, LLC, ARMLS",601 E  Baker Dr, San Tan Valley,Arizona,85140,2150.0
2024-08-30,5.0,5.0,499000.0,"HomeSmart Lifestyles, ARMLS",2604 N  Presidential Dr, Florence,Arizona,85132,4111.0
2024-08-30,4.0,4.0,1610800.0,"Century 21 Arizona Foothills, ARMLS",19025 E  Vallejo St, Queen Creek,Arizona,85142,5313.0
2024-08-30,3.0,3.0,346125.0,"Katerra Realty, ARMLS",3850 E  McDowell Rd #114, Phoenix,Arizona,85008,1567.0
2024-08-30,3.0,3.0,457000.0,"DPR Realty LLC, ARMLS",4374 E  Cullumber St, Gilbert,Arizona,85234,1286.0
2024-08-30,3.0,3.0,350000.0,Long Realty Company,8473 S  Gupta Dr, Tucson,Arizona,85747,1760.0
2024-08-30,3.0,3.0,267000.0,Real Broker,4852 E  Orchard Grass Dr, Tucson,Arizona,85756,1857.0
2024-08-30,3.0,3.0,340000.0,Realty One Group Gateway,11670 E  24th Pl, Yuma,Arizona,85367,1394.0
2024-08-30,3.0,3.0,859900.0,Keller Williams Arizona Realty,1980 Lazy Meadow Ln, Prescott,Arizona,86303,2408.0
2024-08-30,4.0,4.0,150000.0,"DPR Realty LLC, ARMLS",53258 W  Bowlin Rd, Maricopa,Arizona,85139,2282.0
2024-08-30,3.0,3.0,380000.0,"My Home Group Real Estate, ARMLS",11755 N  Miracle Ln, Florence,Arizona,85132,2176.0
2024-08-30,4.0,4.0,659990.0,"Russ Lyon Sotheby's International Realty, ARMLS",9719 N  San Ricardo Ct, Waddell,Arizona,85355,3668.0
2024-08-30,3.0,3.0,322000.0,Tucson Property Executives,825 E  Deer Spring Canyon Pl, Sahuarita,Arizona,85629,2541.0
2024-08-30,3.0,3.0,545000.0,Tucson's TLC Realty,9625 S  Placita Potencia, Vail,Arizona,85641,1950.0
2024-08-30,2.0,2.0,300000.0,"RETSY, ARMLS",2034 W  Holly St, Phoenix,Arizona,85009,956.0
2024-08-30,6.0,6.0,625000.0,"RE/MAX Solutions, ARMLS",38337 N  Reynosa Dr, San Tan Valley,Arizona,85140,3509.0
2024-08-30,3.0,3.0,253000.0,Coldwell Banker Realty,21173 E  Founders Rd, Red Rock,Arizona,85145,1252.0
2024-08-30,2.0,2.0,460000.0,"My Home Group Real Estate, ARMLS",1744 E  Laddoos Ave, Queen Creek,Arizona,85140,1928.0
2024-08-30,3.0,3.0,482500.0,"West USA Realty, ARMLS",4093 E  Cherry Hills Dr, Chandler,Arizona,85249,1906.0
2024-08-30,2.0,2.0,410000.0,"Windermere Sun Capital Partners, ARMLS",20747 W  Ridge Rd, Buckeye,Arizona,85396,1646.0
2024-08-30,4.0,4.0,1026900.0,"Southwest Preferred Properties, ARMLS",14535 W  Hidden Terrace Loop, Litchfield Park,Arizona,85340,4024.0
2024-08-30,4.0,4.0,860000.0,"RE/MAX Excalibur, ARMLS",2814 E  Branham Ln, Phoenix,Arizona,85042,3407.0
2024-08-30,3.0,3.0,330000.0,"Real Broker, ARMLS",5466 W  Fulton St, Phoenix,Arizona,85043,1411.0
2024-08-30,3.0,3.0,545000.0,"Venture Real Estate & Consulting, ARMLS",4777 S  Fulton Ranch Blvd #2080, Chandler,Arizona,85248,1756.0
2024-08-30,3.0,3.0,618000.0,"Richmond American Homes, ARMLS",17530 W  Sherman St, Goodyear,Arizona,85338,2730.0
2024-08-30,4.0,4.0,10800000.0,"Russ Lyon Sotheby's International Realty, ARMLS",42994 N  102nd St, Scottsdale,Arizona,85262,8704.0
2024-08-30,3.0,3.0,437000.0,"Realty ONE Group, ARMLS",26310 N  131st Dr, Peoria,Arizona,85383,1820.0
2024-08-30,2.0,2.0,370000.0,Del Lago Realty,14058 E  Stanhope Blvd, Vail,Arizona,85641,1773.0
2024-08-30,3.0,3.0,640000.0,Coldwell Banker Realty,14425 E  Willow Goldfinch Ct, Vail,Arizona,85641,2385.0
2024-08-30,3.0,3.0,350000.0,Keller Williams Southern Arizona,13981 N  Swift Spear Dr, Marana,Arizona,85658,1750.0
2024-08-30,4.0,4.0,1641463.0,Realty Executives Arizona Territory,2276 W  National Ridge Pl, Tucson,Arizona,85742,3303.0
2024-08-30,3.0,3.0,269000.0,Desert Lakes Realty,1966 Talc Rd, Bullhead City,Arizona,86442,1492.0
2024-08-30,3.0,3.0,240000.0,Century 21 Success Realty,1153 Hodges Cir, Rio Rico,Arizona,85648,1391.0
2024-08-30,3.0,3.0,500000.0,Homesmart Advantage Group,10710 N  Eagle Eye Pl, Oro Valley,Arizona,85737,2138.0
2024-08-30,3.0,3.0,685000.0,eXp Realty 07,1696 Constable St, Prescott,Arizona,86301,1834.0
2024-08-30,2.0,2.0,325000.0,Better Homes And Gardens Real Estate Bloomtree Realty,3184 N  Navajo Dr, Prescott Valley,Arizona,86314,1152.0
2024-08-30,4.0,4.0,525000.0,"HomeSmart, ARMLS",2043 E  Lindrick Dr, Gilbert,Arizona,85298,1734.0
2024-08-30,4.0,4.0,751750.0,Selman And Associates,3269 Rocking Horse Dr, Lake Havasu City,Arizona,86406,2148.0
2024-08-30,4.0,4.0,805800.0,"Russ Lyon Sotheby's International Realty, ARMLS",4731 S  Granite Dr, Chandler,Arizona,85249,2347.0
2024-08-30,4.0,4.0,750000.0,"eXp Realty, ARMLS",4403 E  Grand Canyon Dr, Chandler,Arizona,85249,2585.0
2024-08-30,3.0,3.0,349900.0,"RHouse Realty, ARMLS",42430 W  Monteverde Dr, Maricopa,Arizona,85138,1561.0
2024-08-30,2.0,2.0,725000.0,"HomeSmart, ARMLS",404 E  Harmony Way, San Tan Valley,Arizona,85140,2043.0
2024-08-30,3.0,3.0,585500.0,"Howe Realty, ARMLS",1811 W  Bonanza Dr, Phoenix,Arizona,85085,1754.0
2024-08-30,4.0,4.0,710000.0,"My Home Group Real Estate, ARMLS",2620 E  Hazeltine Way, Gilbert,Arizona,85298,2476.0
2024-08-30,2.0,2.0,405000.0,HomeSmart Fine Homes and Land,6176 E  Thayer St, Prescott Valley,Arizona,86314,1384.0
2024-08-30,4.0,4.0,391050.0,"Angle Homes, Inc",2167 E  Twins Dr, Fort Mohave,Arizona,86426,1706.0
2024-08-30,3.0,3.0,450000.0,Realty ONE Group Mountain Desert,2739 S  Metate Dr, Kingman,Arizona,86401,1919.0
2024-08-30,4.0,4.0,535000.0,Tierra Antigua Realty,3500 W  Briar Rose Ln, Tucson,Arizona,85742,2223.0
2024-08-30,3.0,3.0,708000.0,"Opendoor Brokerage, LLC, ARMLS",9585 W  Whispering Wind Dr, Peoria,Arizona,85383,2668.0
2024-08-30,3.0,3.0,314990.0,Lennar Sales Corp.,7118 W  Star Garden Way, Tucson,Arizona,85757,1391.0
2024-08-30,3.0,3.0,309990.0,Lennar Sales Corp.,7167 W  Star Garden Way, Pima County,Arizona,85757,1391.0
2024-08-30,5.0,5.0,498800.0,Lennar Sales Corp.,9088 E  Tanzanite Rock Way, Pima County,Arizona,85641,2749.0
2024-08-30,4.0,4.0,675000.0,"West USA Realty, ARMLS",30251 W  Roosevelt St, Buckeye,Arizona,85396,2625.0
2024-08-30,4.0,4.0,2000000.0,"The Agency Collective, ARMLS",3906 E  Crittenden Ln, Phoenix,Arizona,85018,4288.0
2024-08-30,4.0,4.0,440000.0,"AZ Flat Fee, ARMLS",1367 S  Country Club Dr #1341, Mesa,Arizona,85210,2057.0
2024-08-30,3.0,3.0,4937625.0,"Russ Lyon Sotheby's International Realty, ARMLS",6955 E  Joshua Tree Ln, Paradise Valley,Arizona,85253,4507.0
2024-08-30,9.0,9.0,1001000.0,Realty Executive Arizona Territory,4200 N  Viewpoint Dr, Prescott Valley,Arizona,86314,4320.0
2024-08-30,3.0,3.0,1165000.0,"eXp Realty, ARMLS",9847 E  Retrograde Dr, Mesa,Arizona,85212,3240.0
2024-08-30,3.0,3.0,750000.0,"My Home Group Real Estate, ARMLS",4150 S  Zephyr, Mesa,Arizona,85212,2513.0
2024-08-30,5.0,5.0,524995.0,"Richmond American Homes, ARMLS",40322 W  Michaels Dr, Maricopa,Arizona,85138,3000.0
2024-08-30,4.0,4.0,875000.0,Tierra Antigua Realty,360 E  Arizona Poppy Dr, Oro Valley,Arizona,85755,2336.0
2024-08-30,4.0,4.0,414900.0,DRH Properties Inc.,10230 N  Leopard Gecko Ter, Marana,Arizona,85653,2645.0
2024-08-30,3.0,3.0,357191.0,DRH Properties Inc.,9372 W  Huisache Trl, Marana,Arizona,85653,1558.0
2024-08-30,4.0,4.0,520000.0,"The Brokery, ARMLS",12532 W  Forest Pleasant Pl, Peoria,Arizona,85383,1943.0
2024-08-30,2.0,2.0,440000.0,"Tinzie Realty, ARMLS",4244 Ponderosa Trl, Wickenburg,Arizona,85390,1714.0
2024-08-30,4.0,4.0,860000.0,Realty One Group Integrity,2380 W  Rubicon Sky Pl, Oro Valley,Arizona,85742,2979.0
2024-08-30,4.0,4.0,405000.0,Redfin,3529 Rhapsody Dr, Sierra Vista,Arizona,85650,1952.0
2024-08-30,4.0,4.0,395000.0,Long Realty Company,7034 E  Vuelta Aguarachay, Tucson,Arizona,85756,2384.0
2024-08-30,4.0,4.0,715000.0,"K. Hovnanian Great Western Homes, LLC, ARMLS",8026 W  Gardenia Ave, Glendale,Arizona,85303,2765.0
2024-08-30,4.0,4.0,299990.0,Lennar Sales Corp.,34598 S  Incus Rd, Red Rock,Arizona,85145,1630.0
2024-08-30,3.0,3.0,354990.0,"Century Communities of Arizona, LLC, ARMLS",40115 W  Bravo Dr, Maricopa,Arizona,85138,1585.0
2024-08-30,3.0,3.0,399000.0,"eXp Realty, ARMLS",6351 W  Rushmore Way, Florence,Arizona,85132,2024.0
2024-08-30,4.0,4.0,727800.0,Lennar Sales Corp.,6630 W  Antler Bend Pl, Marana,Arizona,85658,3173.0
2024-08-30,3.0,3.0,440000.0,Connect Realty.com,33 Camino Chimeneas, Rio Rico,Arizona,85648,1737.0
2024-08-30,3.0,3.0,350000.0,Chambers Realty Group,16429 S  Black Mountain Rd, Mayer,Arizona,86333,1524.0
2024-08-30,3.0,3.0,464990.0,"DRH Properties Inc, ARMLS",17639 W  Hatcher Rd, Waddell,Arizona,85355,2052.0
2024-08-30,4.0,4.0,404500.0,Lennar Sales Corp.,10584 W  Kerrigan Ln, Marana,Arizona,85653,2135.0
2024-08-30,3.0,3.0,505000.0,"Century Communities of Arizona, LLC, ARMLS",3352 S  177th Dr, Goodyear,Arizona,85338,2621.0
2024-08-30,5.0,5.0,459990.0,Lennar Sales Corp.,12335 N  Pomeroy Ave, Marana,Arizona,85653,2425.0
2024-08-30,3.0,3.0,514990.0,"Launch Powered By Compass, ARMLS",9440 E  Spiral Ave, Mesa,Arizona,85212,1579.0
2024-08-30,2.0,2.0,40500.0,Kingman Premier Properties - Meadview,220 W  Coral Isle Dr, Meadview,Arizona,86444,309.0
2024-08-30,4.0,4.0,529995.0,"Richmond American Homes, ARMLS",19576 W  Cartwright Ave, Buckeye,Arizona,85396,2570.0
2024-08-30,3.0,3.0,251000.0,"Angle Homes, Inc",2850 E  Cerro Vis, Kingman,Arizona,86409,1205.0
2024-08-30,3.0,3.0,345000.0,"K. Hovnanian Great Western Homes, LLC, ARMLS",16970 W  Dante Ct, Maricopa,Arizona,85138,1593.0
2024-08-30,4.0,4.0,513995.0,"Richmond American Homes, ARMLS",19616 W  Cartwright Ave, Buckeye,Arizona,85396,2480.0
2024-08-30,3.0,3.0,435000.0,"Century Communities of Arizona, LLC, ARMLS",17734 W  Superior Ave, Goodyear,Arizona,85338,1789.0
2024-08-30,3.0,3.0,384990.0,"K. Hovnanian Great Western Homes, LLC, ARMLS",7595 W  Donner Dr, Laveen,Arizona,85339,1508.0
2024-08-30,4.0,4.0,369990.0,Lennar Sales Corp.,16560 S  Paseo El Panal, Sahuarita,Arizona,85629,2208.0
2024-08-30,3.0,3.0,262734.0,"Angle Homes, Inc",2860 E  Cerro Vis, Kingman,Arizona,86409,1289.0
2024-08-30,3.0,3.0,389900.0,"LGI Homes, ARMLS",11528 W  Deanne Dr, Youngtown,Arizona,85363,1174.0
2024-08-30,3.0,3.0,299990.0,Lennar Sales Corp.,16542 S  Paseo El Panal, Sahuarita,Arizona,85629,1232.0
2024-08-30,4.0,4.0,569990.0,"Lennar Sales Corp, ARMLS",17489 W  Superior Ave, Goodyear,Arizona,85338,2647.0
2024-08-30,4.0,4.0,462990.0,"The New Home Company, ARMLS",15893 W  Hackamore Dr, Surprise,Arizona,85387,2063.0
2024-08-30,4.0,4.0,349990.0,Lennar Sales Corp.,6832 E  Paseo Berceo, Tucson,Arizona,85756,1630.0
2024-08-30,4.0,4.0,429990.0,Lennar Sales Corp.,16566 S  Paseo El Panal, Sahuarita,Arizona,85629,2685.0
2024-08-30,3.0,3.0,310000.0,eXp Realty LLC-Main,25370 N  Naples St, Paulden,Arizona,86334,1344.0
2024-08-30,4.0,4.0,422990.0,Lennar Sales Corp.,17527 S  Grassland Way S, Vail,Arizona,85641,2135.0
2024-08-30,3.0,3.0,324990.0,Lennar Sales Corp.,8341 S  Clara Roberts Way, Vail,Arizona,85641,1217.0
2024-08-30,1.0,1.0,29000.0,"eXp Realty, ARMLS",2650 W  Superstition Blvd #36, Apache Junction,Arizona,85120,600.0
2024-08-30,4.0,4.0,782445.0,"DRH Properties Inc, ARMLS",6822 W  Andrea Dr, Peoria,Arizona,85383,3007.0
2024-08-30,3.0,3.0,595000.0,RE/MAX Fine Properties,5016 N  Atwood Ct, Prescott Valley,Arizona,86314,1765.0
2024-08-30,4.0,4.0,464000.0,"The New Home Company, ARMLS",25342 N  156th Ln, Surprise,Arizona,85387,2198.0
2024-08-30,4.0,4.0,505000.0,"eXp Realty, ARMLS",1216 N  360th Ave, Tonopah,Arizona,85354,2691.0
2024-08-30,5.0,5.0,1413716.0,"Realty ONE Group, ARMLS",17106 E  Regal Dr, Queen Creek,Arizona,85142,3525.0
2024-08-30,4.0,4.0,569990.0,"Lennar Sales Corp, ARMLS",17495 W  Superior Ave, Goodyear,Arizona,85338,2647.0
2024-08-30,4.0,4.0,534990.0,"Lennar Sales Corp, ARMLS",14950 W  Desert Hollow Dr, Surprise,Arizona,85387,2371.0
2024-08-30,3.0,3.0,397990.0,"Lennar Sales Corp, ARMLS",14932 W  Hackamore Dr, Surprise,Arizona,85387,1400.0
2024-08-30,4.0,4.0,505990.0,"Lennar Sales Corp, ARMLS",3325 S  Primrose, Mesa,Arizona,85212,2039.0
2024-08-30,3.0,3.0,339500.0,DRH Properties Inc.,6030 E  Falconry Trl, Tucson,Arizona,85756,1331.0
2024-08-30,2.0,2.0,18000.0,"HomeSmart Lifestyles, ARMLS",10220 E  Apache Trl #53, Apache Junction,Arizona,85120,720.0
2024-08-30,2.0,2.0,95500.0,"Keller Williams Legacy One, ARMLS",2100 N  Trekell Rd #273, Casa Grande,Arizona,85122,1440.0
2024-08-30,5.0,5.0,389900.0,DRH Properties Inc.,12022 E  Patricia Ann Dr W, Vail,Arizona,85641,1909.0
2024-08-30,3.0,3.0,249000.0,"Angle Homes, Inc",2910 E  Cerro Vis, Kingman,Arizona,86409,1205.0
2024-08-30,5.0,5.0,509990.0,Lennar Sales Corp.,10583 W  Kerrigan Ln, Marana,Arizona,85653,2749.0
2024-08-30,4.0,4.0,603000.0,"Realty ONE Group, ARMLS",6285 N  Oakley Ct, Casa Grande,Arizona,85194,2766.0
2024-08-30,4.0,4.0,415000.0,"Richmond American Homes, ARMLS",18434 E  Camila Dr, Gold Canyon,Arizona,85118,1875.0
2024-08-30,3.0,3.0,1500000.0,Coldwell Banker Realty,807 Malibu Dr, Lake Havasu City,Arizona,86403,2798.0
2024-08-30,3.0,3.0,97000.0,"West USA Realty, ARMLS",2233 E  Behrend Dr #52, Phoenix,Arizona,85024,1680.0
2024-08-30,4.0,4.0,459990.0,Lennar Sales Corp.,7466 Camino Cardal, Tucson,Arizona,85756,2532.0
2024-08-30,4.0,4.0,365900.0,DRH Properties Inc.,12158 E  Rose Frances Dr E, Vail,Arizona,85641,1963.0
2024-08-30,3.0,3.0,466865.0,"PCD Realty, LLC, ARMLS",7130 W  Winston Dr, Laveen,Arizona,85339,1880.0
2024-08-30,4.0,4.0,589846.0,Mattamy Tucson LLC,12771 E  Tortoise Pointe Pl, Vail,Arizona,85641,2905.0
2024-08-30,3.0,3.0,422811.0,"K. Hovnanian Great Western Homes, LLC, ARMLS",7415 W  State Ave, Glendale,Arizona,85303,1986.0
2024-08-30,3.0,3.0,415375.0,"K. Hovnanian Great Western Homes, LLC, ARMLS",28053 N  28th Ave, Phoenix,Arizona,85085,1504.0
2024-08-30,3.0,3.0,450000.0,"K. Hovnanian Great Western Homes, LLC, ARMLS",7438 W  State Ave, Glendale,Arizona,85303,2255.0
2024-08-30,3.0,3.0,1047251.0,Better Homes And Gardens Real Estate Bloomtree Realty,1154 S  Lakeview Dr #33, Prescott,Arizona,86301,2417.0
2024-08-30,3.0,3.0,2300000.0,"Symmetry Realty Brokerage, ARMLS",2437 S  Pinyon Jay Dr #30, Flagstaff,Arizona,86005,3221.0
2024-08-30,1.0,1.0,245000.0,"OfferPad Brokerage, LLC, ARMLS",4704 E  Paradise Village Pkwy #135, Phoenix,Arizona,85032,713.0
2024-08-30,2.0,2.0,359900.0,Long Realty Company,13401 N  Rancho Vistoso Blvd #61, Tucson,Arizona,85755,1516.0
2024-08-30,3.0,3.0,465000.0,"Desert Properties Realty, ARMLS",734 E  Doral Ave #201, Gilbert,Arizona,85297,1712.0
2024-08-30,1.0,1.0,218000.0,Coldwell Banker Realty,1500 E  Pusch Wilderness Dr #9107, Tucson,Arizona,85737,725.0
2024-08-30,2.0,2.0,187500.0,"Russ Lyon Sotheby's International Realty, ARMLS",650 N  Hawes Rd #3522, Mesa,Arizona,85207,1048.0
2024-08-30,2.0,2.0,173000.0,"Realty ONE Group, ARMLS",8865 E  Baseline Rd #446, Mesa,Arizona,85209,1020.0
2024-08-30,3.0,3.0,121000.0,"HomeSmart, ARMLS",1650 S  Arizona Ave #96, Chandler,Arizona,85286,1248.0
2024-08-29,4.0,4.0,662200.0,Best Flagstaff Homes Realty,2015 N  Navajo Dr, Flagstaff,Arizona,86001,2070.0
2024-08-29,4.0,4.0,782000.0,"RealtyONEGroup Mountain Desert, ARMLS",6112 E  Mountain Oaks Dr, Flagstaff,Arizona,86004,2774.0
2024-08-29,4.0,4.0,905000.0,Grand Mountain Realty,9690 Legacy Ln, Flagstaff,Arizona,86004,3273.0
2024-08-29,2.0,2.0,735000.0,RE/MAX Sedona,110 Tonto Rd, Sedona,Arizona,86336,1456.0
2024-08-29,3.0,3.0,419000.0,"HomeCoin.com, ARMLS",819 N  Ponderosa Cir, Payson,Arizona,85541,1632.0
2024-08-29,3.0,3.0,405000.0,"Realty Executives Arizona Territory, ARMLS",510 W  Saint Moritz Dr, Payson,Arizona,85541,2200.0
2024-08-29,2.0,2.0,200000.0,"DeLex Realty, ARMLS",104 S  Blackfoot Rd, Payson,Arizona,85541,1144.0
2024-08-29,2.0,2.0,353000.0,"Integra Homes and Land, ARMLS",839 W  Overland Rd, Payson,Arizona,85541,1534.0
2024-08-29,4.0,4.0,459900.0,"HomeSmart, ARMLS",8609 W  Sells Dr, Phoenix,Arizona,85037,1820.0
2024-08-29,2.0,2.0,325000.0,"West USA Realty, ARMLS",7930 W  Hazelwood St, Phoenix,Arizona,85033,840.0
2024-08-29,4.0,4.0,355000.0,"AZ Performance Realty, ARMLS",6223 W  Indianola Ave, Phoenix,Arizona,85033,1752.0
2024-08-29,2.0,2.0,308000.0,"The Tori Jones Group, LLC, ARMLS",5817 S  14th Ave, Phoenix,Arizona,85041,800.0
2024-08-29,3.0,3.0,270000.0,"eXp Realty, ARMLS",2625 N  40th Dr, Phoenix,Arizona,85009,1700.0
2024-08-29,2.0,2.0,300000.0,"Barrett Real Estate, ARMLS",1628 W  Village Way, Tempe,Arizona,85282,884.0
2024-08-29,2.0,2.0,250000.0,"DWEL LLC, ARMLS",5525 E  Thomas Rd #A3, Phoenix,Arizona,85018,982.0
2024-08-29,4.0,4.0,905000.0,"Locality Real Estate, ARMLS",4624 E  Pinchot Ave, Phoenix,Arizona,85018,2529.0
2024-08-29,2.0,2.0,314500.0,"Real Broker, ARMLS",4316 E  Avalon Dr #7, Phoenix,Arizona,85018,1023.0
2024-08-29,2.0,2.0,315000.0,"Citiea, ARMLS",3604 N  38th St #6, Phoenix,Arizona,85018,1008.0
2024-08-29,4.0,4.0,1100000.0,"Niksi, ARMLS",7055 E  Willetta St, Scottsdale,Arizona,85257,2029.0
2024-08-29,3.0,3.0,687000.0,"America One Luxury Real Estate, ARMLS",6637 E  Granada Rd, Scottsdale,Arizona,85257,1811.0
2024-08-29,3.0,3.0,608000.0,"America One Luxury Real Estate, ARMLS",6719 E  Wilshire Dr, Scottsdale,Arizona,85257,1290.0
2024-08-29,2.0,2.0,357500.0,"My Home Group Real Estate, ARMLS",7777 Main Rd #313, Scottsdale,Arizona,85251,1130.0
2024-08-29,3.0,3.0,765000.0,"eXp Realty, ARMLS",8136 E  Monterey Way, Scottsdale,Arizona,85251,1680.0
2024-08-29,3.0,3.0,572000.0,"Century 21 Arizona Foothills, ARMLS",8735 E  Weldon Ave, Scottsdale,Arizona,85251,1488.0
2024-08-29,4.0,4.0,1295000.0,"Vicsdale, ARMLS",8422 E  Fairmount Ave, Scottsdale,Arizona,85251,2012.0
2024-08-29,4.0,4.0,1069000.0,"Crossroads Brokerage, ARMLS",2310 N  81st St, Scottsdale,Arizona,85257,2060.0
2024-08-29,3.0,3.0,599000.0,"West USA Realty, ARMLS",8352 E  Cypress St, Scottsdale,Arizona,85257,1290.0
2024-08-29,3.0,3.0,340000.0,"Keller Williams Arizona Realty, ARMLS",2058 E  Lemon St, Tempe,Arizona,85281,1272.0
2024-08-29,4.0,4.0,563000.0,"Keller Williams Arizona Realty, ARMLS",1233 E  Laguna Dr, Tempe,Arizona,85282,1939.0
2024-08-29,2.0,2.0,312000.0,"HomeSmart Lifestyles, ARMLS",921 W  University Dr #1157, Mesa,Arizona,85201,1046.0
2024-08-29,3.0,3.0,310000.0,"DenMar Realty, ARMLS",442 E  Royal Palms Dr, Mesa,Arizona,85203,984.0
2024-08-29,4.0,4.0,528500.0,"Russ Lyon Sotheby's International Realty, ARMLS",5047 E  Diamond Ave, Mesa,Arizona,85206,2118.0
2024-08-29,2.0,2.0,295000.0,"HomeSmart, ARMLS",4501 E  Carol Ave #44, Mesa,Arizona,85206,1516.0
2024-08-29,3.0,3.0,465000.0,"HomeSmart, ARMLS",3438 E  Dolphin Ave, Mesa,Arizona,85204,1256.0
2024-08-29,2.0,2.0,340000.0,"Pak Home Realty, ARMLS",4765 E  Calypso Ave, Mesa,Arizona,85206,1760.0
2024-08-29,2.0,2.0,345000.0,"Finding Your Dream Realty, ARMLS",1021 S  Greenfield Rd #1003, Mesa,Arizona,85206,1237.0
2024-08-29,5.0,5.0,835000.0,"My Home Group Real Estate, ARMLS",2153 E  Kenwood St, Mesa,Arizona,85213,3800.0
2024-08-29,3.0,3.0,373000.0,"Citiea, ARMLS",1783 Leisure World Blvd, Mesa,Arizona,85206,2357.0
2024-08-29,2.0,2.0,310000.0,"ProSmart Realty, ARMLS",64 N  63rd St #3, Mesa,Arizona,85205,1200.0
2024-08-29,2.0,2.0,300000.0,"Realty East, Incorporated, ARMLS",6014 E  Colby St, Mesa,Arizona,85205,1300.0
2024-08-29,3.0,3.0,299900.0,"RE/MAX Classic, ARMLS",478 Leisure World Blvd, Mesa,Arizona,85206,1490.0
2024-08-29,2.0,2.0,335000.0,"HomeSmart, ARMLS",10830 W  Canterbury Dr, Sun City,Arizona,85351,2203.0
2024-08-29,2.0,2.0,291000.0,"HomeSmart, ARMLS",6404 W  Carol Ave, Glendale,Arizona,85302,1046.0
2024-08-29,4.0,4.0,300000.0,"West USA Realty, ARMLS",6808 W  Roma Ave, Phoenix,Arizona,85033,1717.0
